Building,Neighbourhood,Address,City,Listing,Bed,Bath,SqFt,Price,Pets,Latitude,Longitude,Date,Controlled Access,Fitness Center,Outdoor Space,Residents Lounge,Roof Deck,Storage,Swimming Pool,Air Conditioning,Balcony,Furnished,Hardwood Floor,High Ceilings,In Unit Laundry
480 Wilson,Clanton Park Apartments,"480 Wilson Ave, Toronto, ON M3H 0G1",Toronto,"1 Bed, standard, B2",1,1.0,537,2450,1,43.73512294754888,-79.44503217691548,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,1,1,0,0,0,1
480 Wilson,Clanton Park Apartments,"480 Wilson Ave, Toronto, ON M3H 0G1",Toronto,"1 Bed, standard, B1",1,1.0,467,2450,1,43.73512294754888,-79.44503217691548,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,1,1,0,0,0,1
480 Wilson,Clanton Park Apartments,"480 Wilson Ave, Toronto, ON M3H 0G1",Toronto,"1 Bed, standard, B3",1,1.0,554,2470,1,43.73512294754888,-79.44503217691548,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,1,1,0,0,0,1
480 Wilson,Clanton Park Apartments,"480 Wilson Ave, Toronto, ON M3H 0G1",Toronto,"1 Bed, standard, B1",1,1.0,537,2500,1,43.73512294754888,-79.44503217691548,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,1,1,0,0,0,1
480 Wilson,Clanton Park Apartments,"480 Wilson Ave, Toronto, ON M3H 0G1",Toronto,"1 Bed + Den, standard, C2",1,1.0,486,2500,1,43.73512294754888,-79.44503217691548,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,1,1,0,0,0,1
480 Wilson,Clanton Park Apartments,"480 Wilson Ave, Toronto, ON M3H 0G1",Toronto,"1 Bed, barrier free, B3",1,1.0,554,2550,1,43.73512294754888,-79.44503217691548,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,1,1,0,0,0,1
480 Wilson,Clanton Park Apartments,"480 Wilson Ave, Toronto, ON M3H 0G1",Toronto,"1 Bed + Den, standard, C2",1,2.0,680,2600,1,43.73512294754888,-79.44503217691548,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,1,1,0,0,0,1
480 Wilson,Clanton Park Apartments,"480 Wilson Ave, Toronto, ON M3H 0G1",Toronto,"1 Bed + Den, standard, C1",1,1.0,620,2625,1,43.73512294754888,-79.44503217691548,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,1,1,0,0,0,1
480 Wilson,Clanton Park Apartments,"480 Wilson Ave, Toronto, ON M3H 0G1",Toronto,"1 Bed + Den, standard, C3",1,1.0,554,2650,1,43.73512294754888,-79.44503217691548,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,1,1,0,0,0,1
480 Wilson,Clanton Park Apartments,"480 Wilson Ave, Toronto, ON M3H 0G1",Toronto,"1 Bed, standard, B6",1,1.0,571,2900,1,43.73512294754888,-79.44503217691548,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,1,1,0,0,0,1
480 Wilson,Clanton Park Apartments,"480 Wilson Ave, Toronto, ON M3H 0G1",Toronto,"2 Bed, standard, E1",2,2.0,759,2995,1,43.73512294754888,-79.44503217691548,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,1,1,0,0,0,1
480 Wilson,Clanton Park Apartments,"480 Wilson Ave, Toronto, ON M3H 0G1",Toronto,"2 Bed, standard, E1",2,2.0,759,3125,1,43.73512294754888,-79.44503217691548,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,1,1,0,0,0,1
480 Wilson,Clanton Park Apartments,"480 Wilson Ave, Toronto, ON M3H 0G1",Toronto,"2 Bed, standard, E1",2,2.0,759,3150,1,43.73512294754888,-79.44503217691548,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,1,1,0,0,0,1
480 Wilson,Clanton Park Apartments,"480 Wilson Ave, Toronto, ON M3H 0G1",Toronto,"2 Bed, standard, E1",2,2.0,759,3150,1,43.73512294754888,-79.44503217691548,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,1,1,0,0,0,1
480 Wilson,Clanton Park Apartments,"480 Wilson Ave, Toronto, ON M3H 0G1",Toronto,"2 Bed, standard, E1",2,2.0,759,3175,1,43.73512294754888,-79.44503217691548,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,1,1,0,0,0,1
480 Wilson,Clanton Park Apartments,"480 Wilson Ave, Toronto, ON M3H 0G1",Toronto,"2 Bed, standard, E1",2,2.0,759,3200,1,43.73512294754888,-79.44503217691548,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,1,1,0,0,0,1
480 Wilson,Clanton Park Apartments,"480 Wilson Ave, Toronto, ON M3H 0G1",Toronto,"2 Bed, standard, E1",2,2.0,759,3225,1,43.73512294754888,-79.44503217691548,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,1,1,0,0,0,1
480 Wilson,Clanton Park Apartments,"480 Wilson Ave, Toronto, ON M3H 0G1",Toronto,"3 Bed, standard, D1",3,2.0,898,3795,1,43.73512294754888,-79.44503217691548,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,1,1,0,0,0,1
480 Wilson,Clanton Park Apartments,"480 Wilson Ave, Toronto, ON M3H 0G1",Toronto,"3 Bed, standard, barrier free, D2",3,2.0,959,4100,1,43.73512294754888,-79.44503217691548,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,1,1,0,0,0,1
480 Wilson,Clanton Park Apartments,"480 Wilson Ave, Toronto, ON M3H 0G1",Toronto,"3 Bed, standard, E3",3,2.0,984,4350,1,43.73512294754888,-79.44503217691548,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,1,1,0,0,0,1
Panorama Apartments,Thistletown ,"18 Panorama Crt, Toronto, ON M9V 3Z8",Toronto,"1 Bdrm available at 18 Panorama Court, Etobicoke",1,1.0,760,2345,1,43.74687295254206,-79.582355,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,1,0,0,0,0
Panorama Apartments,Thistletown ,"18 Panorama Crt, Toronto, ON M9V 3Z8",Toronto,"2 Bdrm available at 18 Panorama Court, Etobicoke",2,1.0,1020,2755,1,43.74687295254206,-79.582355,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,1,0,0,0,0
Panorama Apartments,Thistletown ,"18 Panorama Crt, Toronto, ON M9V 3Z8",Toronto,"3 Bdrm available at 18 Panorama Court, Etobicoke",3,1.0,1285,3220,1,43.74687295254206,-79.582355,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,1,0,0,0,0
The Richelieu,Bayview Village Apartments,"22 Elkhorn Dr, Toronto, ON M2K 1J4",Toronto,bachelor,0,1.0,485,1850,1,43.7703916021965,-79.38170795949358,2024-02-24 13:54:17.717,1,1,1,0,0,1,0,0,1,0,1,0,0
The Richelieu,Bayview Village Apartments,"22 Elkhorn Dr, Toronto, ON M2K 1J4",Toronto,1 bedroom,1,1.0,605,2250,1,43.7703916021965,-79.38170795949358,2024-02-24 13:54:17.717,1,1,1,0,0,1,0,0,1,0,1,0,0
The Richelieu,Bayview Village Apartments,"22 Elkhorn Dr, Toronto, ON M2K 1J4",Toronto,2 bedrooms,2,1.0,605,2500,1,43.7703916021965,-79.38170795949358,2024-02-24 13:54:17.717,1,1,1,0,0,1,0,0,1,0,1,0,0
365 Eglinton Avenue East,Davisville Village Apartments,"365 Eglinton Ave E, Toronto, ON M4P 1M5",Toronto,Studio - unit 202,0,1.0,323,1850,1,43.70927633712815,-79.38558825507407,2024-02-24 13:54:17.717,1,0,0,0,0,0,0,1,1,0,0,0,0
365 Eglinton Avenue East,Davisville Village Apartments,"365 Eglinton Ave E, Toronto, ON M4P 1M5",Toronto,1 Bedroom - unit 604,1,1.0,604,1975,1,43.70927633712815,-79.38558825507407,2024-02-24 13:54:17.717,1,0,0,0,0,0,0,1,1,0,0,0,0
365 Eglinton Avenue East,Davisville Village Apartments,"365 Eglinton Ave E, Toronto, ON M4P 1M5",Toronto,1 Bedroom - unit 107,1,1.0,621,2250,1,43.70927633712815,-79.38558825507407,2024-02-24 13:54:17.717,1,0,0,0,0,0,0,1,1,0,0,0,0
365 Eglinton Avenue East,Davisville Village Apartments,"365 Eglinton Ave E, Toronto, ON M4P 1M5",Toronto,2 Bedroom - unit 101,2,1.0,690,2700,1,43.70927633712815,-79.38558825507407,2024-02-24 13:54:17.717,1,0,0,0,0,0,0,1,1,0,0,0,0
The Citadel,Flemingdon Park Apartments,"701 Don Mills Rd, Toronto, ON M3C 1R9",Toronto,bachelor,0,1.0,500,1750,1,43.70832681145341,-79.33364663116969,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
The Citadel,Flemingdon Park Apartments,"701 Don Mills Rd, Toronto, ON M3C 1R9",Toronto,1 bedroom large,1,1.0,620,2150,1,43.70832681145341,-79.33364663116969,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
The Citadel,Flemingdon Park Apartments,"701 Don Mills Rd, Toronto, ON M3C 1R9",Toronto,2 bedrooms,2,1.0,906,2750,1,43.70832681145341,-79.33364663116969,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
Holly Tower ,Davisville Village Apartments,"33 Holly St, Toronto, ON M4S 2G8",Toronto,1 Bedroom,1,1.0,645,2400,0,43.70582267499648,-79.3962508598669,2024-02-24 13:54:17.717,1,0,1,0,0,1,0,0,1,0,0,0,0
Holly Tower ,Davisville Village Apartments,"33 Holly St, Toronto, ON M4S 2G8",Toronto,2 Bedroom,2,1.0,875,2875,0,43.70582267499648,-79.3962508598669,2024-02-24 13:54:17.717,1,0,1,0,0,1,0,0,1,0,0,0,0
Palomar at Village Gate West,Islington,"3 Summerland Terr, Toronto, ON M9A 0B4",Toronto,Studio,0,1.0,372,2040,1,43.64329905985961,-79.5325552416203,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
Palomar at Village Gate West,Islington,"3 Summerland Terr, Toronto, ON M9A 0B4",Toronto,1 Bedroom,1,1.0,597,2395,1,43.64329905985961,-79.5325552416203,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
Palomar at Village Gate West,Islington,"3 Summerland Terr, Toronto, ON M9A 0B4",Toronto,2 Bedroom,2,2.0,795,2995,1,43.64329905985961,-79.5325552416203,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
5600 Sheppard Avenue E,Malvern Apartments,"5600 Sheppard Ave E, Toronto, ON M1B 2L4",Toronto,1 Bedroom,1,1.0,758,2433,0,43.79445599492362,-79.23623114579914,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
5600 Sheppard Avenue E,Malvern Apartments,"5600 Sheppard Ave E, Toronto, ON M1B 2L4",Toronto,2 Bedroom,2,1.0,857,2794,0,43.79445599492362,-79.23623114579914,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
230 Oak Street,Regent Park Apartments,"230 Oak St, Toronto, ON M5A 2E2",Toronto,1 Bedroom - unit 1702,1,1.0,434,1995,1,43.66349608004666,-79.3579140146704,2024-02-24 13:54:17.717,1,0,0,0,0,1,0,0,1,0,0,0,0
230 Oak Street,Regent Park Apartments,"230 Oak St, Toronto, ON M5A 2E2",Toronto,1 Bedroom - unit 1707,1,1.0,438,2000,1,43.66349608004666,-79.3579140146704,2024-02-24 13:54:17.717,1,0,0,0,0,1,0,0,1,0,0,0,0
230 Oak Street,Regent Park Apartments,"230 Oak St, Toronto, ON M5A 2E2",Toronto,1 Bedroom - unit 309,1,1.0,383,2050,1,43.66349608004666,-79.3579140146704,2024-02-24 13:54:17.717,1,0,0,0,0,1,0,0,1,0,0,0,0
230 Oak Street,Regent Park Apartments,"230 Oak St, Toronto, ON M5A 2E2",Toronto,1 Bedroom - unit 902,1,1.0,434,2150,1,43.66349608004666,-79.3579140146704,2024-02-24 13:54:17.717,1,0,0,0,0,1,0,0,1,0,0,0,0
Mimico Estates,Mimico Apartments,"2527 Lake Shore Blvd W, Toronto, ON M8V 1E5",Toronto,"Bachelor available at 2527 Lake Shore Blvd West, Toronto",0,1.0,1109,1725,1,43.6102723975856,-79.49014403366621,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
Mimico Estates,Mimico Apartments,"2527 Lake Shore Blvd W, Toronto, ON M8V 1E5",Toronto,"1 Bdrm available at 2527 Lake Shore Blvd West, Toronto",1,1.0,812,2315,1,43.6102723975856,-79.49014403366621,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
Islington Apartments,New Toronto Apartments,"148 Islington Ave, Toronto, ON M8V 3B6",Toronto,"1 Bdrm available at 148 Islington Avenue, Etobicoke",1,1.0,410,1935,1,43.60147912854091,-79.50569342486871,2024-02-24 13:54:17.717,0,0,0,0,0,1,0,0,0,0,0,0,0
Islington Apartments,New Toronto Apartments,"148 Islington Ave, Toronto, ON M8V 3B6",Toronto,"2 Bdrm available at 148 Islington Avenue, Etobicoke",2,1.0,610,2550,1,43.60147912854091,-79.50569342486871,2024-02-24 13:54:17.717,0,0,0,0,0,1,0,0,0,0,0,0,0
166 Wilson Avenue,Lansing,"166 Wilson Ave, Toronto, ON M5M 3A6",Toronto,Bachelor,0,1.0,372,1875,1,43.74010641711421,-79.42082912685787,2024-02-24 13:54:17.717,0,0,1,0,0,1,0,0,1,0,0,0,0
166 Wilson Avenue,Lansing,"166 Wilson Ave, Toronto, ON M5M 3A6",Toronto,1 Bedroom,1,1.0,409,2097,1,43.74010641711421,-79.42082912685787,2024-02-24 13:54:17.717,0,0,1,0,0,1,0,0,1,0,0,0,0
166 Wilson Avenue,Lansing,"166 Wilson Ave, Toronto, ON M5M 3A6",Toronto,2 Bedroom,2,1.0,844,2714,1,43.74010641711421,-79.42082912685787,2024-02-24 13:54:17.717,0,0,1,0,0,1,0,0,1,0,0,0,0
90 Eastdale,Crescent Town Apartments,"90 Eastdale Ave, Toronto, ON M4C 5A2",Toronto,1 Bedroom,1,1.0,700,2250,1,43.69468506999427,-79.30082425695406,2024-02-24 13:54:17.717,1,0,0,0,0,0,0,0,1,0,0,0,0
90 Eastdale,Crescent Town Apartments,"90 Eastdale Ave, Toronto, ON M4C 5A2",Toronto,1 Bedroom Large Renovated,1,1.0,700,2200,1,43.69468506999427,-79.30082425695406,2024-02-24 13:54:17.717,1,0,0,0,0,0,0,0,1,0,0,0,0
90 Eastdale,Crescent Town Apartments,"90 Eastdale Ave, Toronto, ON M4C 5A2",Toronto,2 Bedroom,2,1.0,899,2600,1,43.69468506999427,-79.30082425695406,2024-02-24 13:54:17.717,1,0,0,0,0,0,0,0,1,0,0,0,0
90 Eastdale,Crescent Town Apartments,"90 Eastdale Ave, Toronto, ON M4C 5A2",Toronto,3 Bedroom Townhouse,3,1.5,1286,3495,1,43.69468506999427,-79.30082425695406,2024-02-24 13:54:17.717,1,0,0,0,0,0,0,0,1,0,0,0,0
2 Secord,Crescent Town Apartments,"2 Secord Ave, Toronto, ON M4C 2C3",Toronto,1 Bedroom Renovated,1,1.0,690,2350,1,43.69282240201665,-79.3019049093958,2024-02-24 13:54:17.717,1,0,0,0,0,0,1,0,1,0,0,0,0
2 Secord,Crescent Town Apartments,"2 Secord Ave, Toronto, ON M4C 2C3",Toronto,2 Bedroom,2,1.0,690,2450,1,43.69282240201665,-79.3019049093958,2024-02-24 13:54:17.717,1,0,0,0,0,0,1,0,1,0,0,0,0
2 Secord,Crescent Town Apartments,"2 Secord Ave, Toronto, ON M4C 2C3",Toronto,2 Bedroom Large,2,1.0,917,2650,1,43.69282240201665,-79.3019049093958,2024-02-24 13:54:17.717,1,0,0,0,0,0,1,0,1,0,0,0,0
2 Secord,Crescent Town Apartments,"2 Secord Ave, Toronto, ON M4C 2C3",Toronto,2 Bedroom Large Renovated,2,1.0,917,2900,1,43.69282240201665,-79.3019049093958,2024-02-24 13:54:17.717,1,0,0,0,0,0,1,0,1,0,0,0,0
2 Secord,Crescent Town Apartments,"2 Secord Ave, Toronto, ON M4C 2C3",Toronto,3 Bedroom Townhouse,3,1.5,1270,3495,1,43.69282240201665,-79.3019049093958,2024-02-24 13:54:17.717,1,0,0,0,0,0,1,0,1,0,0,0,0
Leaside Towers,Thorncliffe Park Apartments,"95 Leaside Towers #85, Toronto, ON M4H 1L7",Toronto,1 Bedroom,1,1.0,579,2584,0,43.70668604994725,-79.34316072080817,2024-02-24 13:54:17.717,0,1,1,0,1,1,1,1,0,0,1,0,0
Leaside Towers,Thorncliffe Park Apartments,"95 Leaside Towers #85, Toronto, ON M4H 1L7",Toronto,2 Bedroom,2,1.0,1147,2982,0,43.70668604994725,-79.34316072080817,2024-02-24 13:54:17.717,0,1,1,0,1,1,1,1,0,0,1,0,0
Leaside Towers,Thorncliffe Park Apartments,"95 Leaside Towers #85, Toronto, ON M4H 1L7",Toronto,2 Bedroom - Renovated,2,1.5,1294,3364,0,43.70668604994725,-79.34316072080817,2024-02-24 13:54:17.717,0,1,1,0,1,1,1,1,0,0,1,0,0
Leaside Towers,Thorncliffe Park Apartments,"95 Leaside Towers #85, Toronto, ON M4H 1L7",Toronto,2 Bedroom,2,1.5,1415,3537,0,43.70668604994725,-79.34316072080817,2024-02-24 13:54:17.717,0,1,1,0,1,1,1,1,0,0,1,0,0
Leaside Towers,Thorncliffe Park Apartments,"95 Leaside Towers #85, Toronto, ON M4H 1L7",Toronto,3 Bedroom,3,3.5,1616,3777,0,43.70668604994725,-79.34316072080817,2024-02-24 13:54:17.717,0,1,1,0,1,1,1,1,0,0,1,0,0
54 ,The Village Apartments,"54 Maitland St, Toronto, ON M4Y 1C5",Toronto,Studio - unit 108,0,1.0,297,1650,1,43.66454280491109,-79.38134169242913,2024-02-24 13:54:17.717,1,0,0,0,0,0,0,0,0,0,1,0,0
54 ,The Village Apartments,"54 Maitland St, Toronto, ON M4Y 1C5",Toronto,Studio - unit 101,0,1.0,301,1700,1,43.66454280491109,-79.38134169242913,2024-02-24 13:54:17.717,1,0,0,0,0,0,0,0,0,0,1,0,0
54 ,The Village Apartments,"54 Maitland St, Toronto, ON M4Y 1C5",Toronto,Studio - unit 309,0,1.0,280,1750,1,43.66454280491109,-79.38134169242913,2024-02-24 13:54:17.717,1,0,0,0,0,0,0,0,0,0,1,0,0
54 ,The Village Apartments,"54 Maitland St, Toronto, ON M4Y 1C5",Toronto,Studio - unit 308,0,1.0,243,1750,1,43.66454280491109,-79.38134169242913,2024-02-24 13:54:17.717,1,0,0,0,0,0,0,0,0,0,1,0,0
54 ,The Village Apartments,"54 Maitland St, Toronto, ON M4Y 1C5",Toronto,Studio - unit 402,0,1.0,280,1800,1,43.66454280491109,-79.38134169242913,2024-02-24 13:54:17.717,1,0,0,0,0,0,0,0,0,0,1,0,0
54 ,The Village Apartments,"54 Maitland St, Toronto, ON M4Y 1C5",Toronto,1 Bedroom - unit 303,1,1.0,409,2150,1,43.66454280491109,-79.38134169242913,2024-02-24 13:54:17.717,1,0,0,0,0,0,0,0,0,0,1,0,0
54 Raglan,Cedarvale Apartments,"54 Raglan Ave, Toronto, ON M6C 2L1",Toronto,Spacious Bachelor with Extra Room for Office/Dining,0,1.0,371,2000,1,43.68472727619033,-79.42033632734152,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
54 Raglan,Cedarvale Apartments,"54 Raglan Ave, Toronto, ON M6C 2L1",Toronto,Raglan Gardens,1,1.0,329,2000,1,43.68472727619033,-79.42033632734152,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
54 Raglan,Cedarvale Apartments,"54 Raglan Ave, Toronto, ON M6C 2L1",Toronto,Raglan Gardens,2,1.0,581,2400,1,43.68472727619033,-79.42033632734152,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
Richmond Place,Niagara Apartments,"798 Richmond St W, Toronto, ON M6J 3P3",Toronto,Studio - unit 667,0,1.0,236,1550,1,43.64493347487457,-79.41003311325507,2024-02-24 13:54:17.717,1,0,0,0,0,0,0,1,0,0,0,0,0
Richmond Place,Niagara Apartments,"798 Richmond St W, Toronto, ON M6J 3P3",Toronto,Studio - unit 652,0,1.0,236,1595,1,43.64493347487457,-79.41003311325507,2024-02-24 13:54:17.717,1,0,0,0,0,0,0,1,0,0,0,0,0
Richmond Place,Niagara Apartments,"798 Richmond St W, Toronto, ON M6J 3P3",Toronto,Studio - unit 326,0,1.0,236,1595,1,43.64493347487457,-79.41003311325507,2024-02-24 13:54:17.717,1,0,0,0,0,0,0,1,0,0,0,0,0
Richmond Place,Niagara Apartments,"798 Richmond St W, Toronto, ON M6J 3P3",Toronto,Studio - unit 716,0,1.0,236,1625,1,43.64493347487457,-79.41003311325507,2024-02-24 13:54:17.717,1,0,0,0,0,0,0,1,0,0,0,0,0
Richmond Place,Niagara Apartments,"798 Richmond St W, Toronto, ON M6J 3P3",Toronto,Studio - unit 1016,0,1.0,236,1625,1,43.64493347487457,-79.41003311325507,2024-02-24 13:54:17.717,1,0,0,0,0,0,0,1,0,0,0,0,0
Richmond Place,Niagara Apartments,"798 Richmond St W, Toronto, ON M6J 3P3",Toronto,Studio - unit 446,0,1.0,236,1650,1,43.64493347487457,-79.41003311325507,2024-02-24 13:54:17.717,1,0,0,0,0,0,0,1,0,0,0,0,0
Richmond Place,Niagara Apartments,"798 Richmond St W, Toronto, ON M6J 3P3",Toronto,Studio - unit 243,0,1.0,236,1650,1,43.64493347487457,-79.41003311325507,2024-02-24 13:54:17.717,1,0,0,0,0,0,0,1,0,0,0,0,0
Richmond Place,Niagara Apartments,"798 Richmond St W, Toronto, ON M6J 3P3",Toronto,Studio - unit 1216,0,1.0,236,1700,1,43.64493347487457,-79.41003311325507,2024-02-24 13:54:17.717,1,0,0,0,0,0,0,1,0,0,0,0,0
Richmond Place,Niagara Apartments,"798 Richmond St W, Toronto, ON M6J 3P3",Toronto,Studio - unit 675,0,1.0,236,1725,1,43.64493347487457,-79.41003311325507,2024-02-24 13:54:17.717,1,0,0,0,0,0,0,1,0,0,0,0,0
Richmond Place,Niagara Apartments,"798 Richmond St W, Toronto, ON M6J 3P3",Toronto,1 Bedroom - unit 1007,1,1.0,500,2150,1,43.64493347487457,-79.41003311325507,2024-02-24 13:54:17.717,1,0,0,0,0,0,0,1,0,0,0,0,0
Richmond Place,Niagara Apartments,"798 Richmond St W, Toronto, ON M6J 3P3",Toronto,1 Bedroom - unit 811,1,1.0,557,2200,1,43.64493347487457,-79.41003311325507,2024-02-24 13:54:17.717,1,0,0,0,0,0,0,1,0,0,0,0,0
Royale Apartments,North Toronto Apartments,"368 Eglinton Ave E, Toronto, ON M4P 1L9",Toronto,BACHELOR,0,1.0,440,1700,1,43.70917218904549,-79.38676478445984,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,1,0,0
Royale Apartments,North Toronto Apartments,"368 Eglinton Ave E, Toronto, ON M4P 1L9",Toronto,JUNIOR ONE BEDROOM,1,1.0,490,2100,1,43.70917218904549,-79.38676478445984,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,1,0,0
260 Wellesley Street Residences,Saint James Town Apartments,"260 Wellesley St E, Toronto, ON M4X 1G6",Toronto,Bachelor,0,1.0,360,1750,1,43.66794529113128,-79.37104660962876,2024-02-24 13:54:17.717,0,0,1,0,0,0,0,0,1,0,1,0,0
260 Wellesley Street Residences,Saint James Town Apartments,"260 Wellesley St E, Toronto, ON M4X 1G6",Toronto,2 Bedroom,2,1.0,735,2700,1,43.66794529113128,-79.37104660962876,2024-02-24 13:54:17.717,0,0,1,0,0,0,0,0,1,0,1,0,0
95 Havenbrook Blvd,Henry Farm Apartments,"95 Havenbrook Blvd, Toronto, ON M2J 1A9",Toronto,JR One Bedroom Apartment,1,1.0,580,1850,1,43.76937965735753,-79.34744107834061,2024-02-24 13:54:17.717,1,0,0,0,0,1,0,0,1,0,1,0,0
95 Havenbrook Blvd,Henry Farm Apartments,"95 Havenbrook Blvd, Toronto, ON M2J 1A9",Toronto,Large 1 Bedroom Apartment,1,1.0,690,2350,1,43.76937965735753,-79.34744107834061,2024-02-24 13:54:17.717,1,0,0,0,0,1,0,0,1,0,1,0,0
340 The East Mall,Eatonville Apartments,"340 The East Mall, Toronto, ON M9B 3Z6",Toronto,Bachelor,1,1.0,519,1810,0,43.63964383078064,-79.55712698772682,2024-02-24 13:54:17.717,0,0,0,0,0,0,1,0,0,0,0,0,0
340 The East Mall,Eatonville Apartments,"340 The East Mall, Toronto, ON M9B 3Z6",Toronto,1 Bedroom,1,1.0,551,2049,0,43.63964383078064,-79.55712698772682,2024-02-24 13:54:17.717,0,0,0,0,0,0,1,0,0,0,0,0,0
340 The East Mall,Eatonville Apartments,"340 The East Mall, Toronto, ON M9B 3Z6",Toronto,2 Bedroom,2,1.0,901,2689,0,43.63964383078064,-79.55712698772682,2024-02-24 13:54:17.717,0,0,0,0,0,0,1,0,0,0,0,0,0
7,Crescent Town Apartments,"9 Crescent Pl, Toronto, ON M4C 5L8",Toronto,Bachelor (renovated),0,1.0,460,1789,0,43.69616877517047,-79.29146129570624,2024-02-24 13:54:17.717,0,0,0,0,0,0,1,0,0,0,0,0,0
7,Crescent Town Apartments,"9 Crescent Pl, Toronto, ON M4C 5L8",Toronto,Bachelor,0,1.0,420,1789,0,43.69616877517047,-79.29146129570624,2024-02-24 13:54:17.717,0,0,0,0,0,0,1,0,0,0,0,0,0
7,Crescent Town Apartments,"9 Crescent Pl, Toronto, ON M4C 5L8",Toronto,1 Bedroom,1,1.0,698,2030,0,43.69616877517047,-79.29146129570624,2024-02-24 13:54:17.717,0,0,0,0,0,0,1,0,0,0,0,0,0
7,Crescent Town Apartments,"9 Crescent Pl, Toronto, ON M4C 5L8",Toronto,Jr 2 Bedroom,1,1.0,561,2750,0,43.69616877517047,-79.29146129570624,2024-02-24 13:54:17.717,0,0,0,0,0,0,1,0,0,0,0,0,0
7,Crescent Town Apartments,"9 Crescent Pl, Toronto, ON M4C 5L8",Toronto,2 Bedroom,2,1.0,960,2899,0,43.69616877517047,-79.29146129570624,2024-02-24 13:54:17.717,0,0,0,0,0,0,1,0,0,0,0,0,0
1350 Danforth Road,Eglinton East Apartments,"1350 Danforth Rd, Toronto, ON M1J 1G3",Toronto,1 Bedroom,1,1.0,685,1981,0,43.74398526823414,-79.24492953741839,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
1350 Danforth Road,Eglinton East Apartments,"1350 Danforth Rd, Toronto, ON M1J 1G3",Toronto,3 Bedroom,3,1.5,1265,2760,0,43.74398526823414,-79.24492953741839,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
1360 Danforth Road,Eglinton East Apartments,"1360 Danforth Rd, Toronto, ON M1J 1G4",Toronto,2 Bedroom,2,1.0,980,2375,0,43.74495786783449,-79.24480183527484,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
1360 Danforth Road,Eglinton East Apartments,"1360 Danforth Rd, Toronto, ON M1J 1G4",Toronto,3 Bedroom,3,1.5,1215,2731,0,43.74495786783449,-79.24480183527484,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
555 The West Mall,Eringate ,"555 The West Mall, Toronto, ON M9C 1G8",Toronto,Bachelor,0,1.0,373,1970,0,43.65205305758332,-79.57046678327231,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
555 The West Mall,Eringate ,"555 The West Mall, Toronto, ON M9C 1G8",Toronto,2 Bedroom,2,1.0,1064,2695,0,43.65205305758332,-79.57046678327231,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
