Building,Neighbourhood,Address,City,Listing,Bed,Bath,SqFt,Price,Unit Amenities,Building Amenities,Pets,Latitude,Longitude,Date
DelRentals at The Well,Fashion District Apartments,"480 Front St W, Toronto, ON M5V 0V5",Toronto,Condo,2 Bedrooms,2 Bathrooms,927 SQFT,"$3,895",,,No pets,43.64200836668034,-79.39683956261237,2024-03-19 04:59:19.228
DelRentals at The Well,Fashion District Apartments,"480 Front St W, Toronto, ON M5V 0V5",Toronto,Condo,2 Bedrooms,2 Bathrooms,927 SQFT,"$3,950",,,No pets,43.64200836668034,-79.39683956261237,2024-03-19 04:59:19.228
DelRentals at The Well,Fashion District Apartments,"480 Front St W, Toronto, ON M5V 0V5",Toronto,Condo,2 Bedrooms,2 Bathrooms,998 SQFT,"$3,950",,,No pets,43.64200836668034,-79.39683956261237,2024-03-19 04:59:19.228
DelRentals at The Well,Fashion District Apartments,"480 Front St W, Toronto, ON M5V 0V5",Toronto,Condo,2 Bedrooms,2 Bathrooms,998 SQFT,"$3,995",,,No pets,43.64200836668034,-79.39683956261237,2024-03-19 04:59:19.228
DelRentals at The Well,Fashion District Apartments,"480 Front St W, Toronto, ON M5V 0V5",Toronto,Condo,2 Bedrooms,2 Bathrooms,965 SQFT,"$4,000",,,No pets,43.64200836668034,-79.39683956261237,2024-03-19 04:59:19.228
DelRentals at The Well,Fashion District Apartments,"480 Front St W, Toronto, ON M5V 0V5",Toronto,Condo,2 Bedrooms,2 Bathrooms,965 SQFT,"$4,000",,,No pets,43.64200836668034,-79.39683956261237,2024-03-19 04:59:19.228
DelRentals at The Well,Fashion District Apartments,"480 Front St W, Toronto, ON M5V 0V5",Toronto,Condo,2 Bedrooms,2 Bathrooms,878 SQFT,"$4,050",,,No pets,43.64200836668034,-79.39683956261237,2024-03-19 04:59:19.228
DelRentals at The Well,Fashion District Apartments,"480 Front St W, Toronto, ON M5V 0V5",Toronto,Condo,2 Bedrooms,2 Bathrooms,"1,125 SQFT","$4,500",,,No pets,43.64200836668034,-79.39683956261237,2024-03-19 04:59:19.228
DelRentals at The Well,Fashion District Apartments,"480 Front St W, Toronto, ON M5V 0V5",Toronto,Condo,2 Bedrooms,"2 Full, 1 Half Bath","1,275 SQFT","$5,995",,,No pets,43.64200836668034,-79.39683956261237,2024-03-19 04:59:19.228
DelRentals at The Well,Fashion District Apartments,"480 Front St W, Toronto, ON M5V 0V5",Toronto,Condo,3 Bedrooms,2 Bathrooms,"1,004 SQFT","$4,500",,,No pets,43.64200836668034,-79.39683956261237,2024-03-19 04:59:19.228
DelRentals at The Well,Fashion District Apartments,"480 Front St W, Toronto, ON M5V 0V5",Toronto,Condo,3 Bedrooms,2 Bathrooms,"1,069 SQFT","$5,995",,,No pets,43.64200836668034,-79.39683956261237,2024-03-19 04:59:19.228
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,1 Bedrooms,1 Bathroom,561 SQFT,"$2,200",Fireplace,"Concierge Service, Elevator, Fitness Center, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.71957163104148,-79.34974474233077,2024-03-19 04:59:19.228
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,1 Bedrooms,1 Bathroom,542 SQFT,"$2,200",Fireplace,"Concierge Service, Elevator, Fitness Center, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.71957163104148,-79.34974474233077,2024-03-19 04:59:19.228
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,1 Bedrooms,1 Bathroom,561 SQFT,"$2,250",Fireplace,"Concierge Service, Elevator, Fitness Center, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.71957163104148,-79.34974474233077,2024-03-19 04:59:19.228
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,1 Bedrooms,1 Bathroom,542 SQFT,"$2,250",Fireplace,"Concierge Service, Elevator, Fitness Center, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.71957163104148,-79.34974474233077,2024-03-19 04:59:19.228
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,1 Bedrooms,1 Bathroom,542 SQFT,"$2,350",Fireplace,"Concierge Service, Elevator, Fitness Center, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.71957163104148,-79.34974474233077,2024-03-19 04:59:19.228
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,1 Bedrooms,2 Bathrooms,657 SQFT,"$2,550",Fireplace,"Concierge Service, Elevator, Fitness Center, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.71957163104148,-79.34974474233077,2024-03-19 04:59:19.228
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,1 Bedrooms,2 Bathrooms,657 SQFT,"$2,650",Fireplace,"Concierge Service, Elevator, Fitness Center, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.71957163104148,-79.34974474233077,2024-03-19 04:59:19.228
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,1 Bedrooms,2 Bathrooms,657 SQFT,"$2,700",Fireplace,"Concierge Service, Elevator, Fitness Center, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.71957163104148,-79.34974474233077,2024-03-19 04:59:19.228
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,1 Bedrooms,2 Bathrooms,"1,014 SQFT","$3,300",Fireplace,"Concierge Service, Elevator, Fitness Center, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.71957163104148,-79.34974474233077,2024-03-19 04:59:19.228
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,2 Bedrooms,2 Bathrooms,900 SQFT,"$3,350",Fireplace,"Concierge Service, Elevator, Fitness Center, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.71957163104148,-79.34974474233077,2024-03-19 04:59:19.228
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,2 Bedrooms,2 Bathrooms,"1,052 SQFT","$3,400",Fireplace,"Concierge Service, Elevator, Fitness Center, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.71957163104148,-79.34974474233077,2024-03-19 04:59:19.228
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,2 Bedrooms,2 Bathrooms,"1,052 SQFT","$3,650",Fireplace,"Concierge Service, Elevator, Fitness Center, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.71957163104148,-79.34974474233077,2024-03-19 04:59:19.228
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,2 Bedrooms,2 Bathrooms,"1,197 SQFT","$3,900",Fireplace,"Concierge Service, Elevator, Fitness Center, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.71957163104148,-79.34974474233077,2024-03-19 04:59:19.228
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,2 Bedrooms,2 Bathrooms,900 SQFT,"$3,950",Fireplace,"Concierge Service, Elevator, Fitness Center, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.71957163104148,-79.34974474233077,2024-03-19 04:59:19.228
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,2 Bedrooms,2 Bathrooms,900 SQFT,"$4,480",Fireplace,"Concierge Service, Elevator, Fitness Center, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.71957163104148,-79.34974474233077,2024-03-19 04:59:19.228
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,3 Bedrooms,"3 Full, 1 Half Bath","1,703 SQFT","$5,900",Fireplace,"Concierge Service, Elevator, Fitness Center, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.71957163104148,-79.34974474233077,2024-03-19 04:59:19.228
DelRentals at The Well,Fashion District Apartments,"470 Front St W, Toronto, ON M5V 0V6",Toronto,Condo,1 Bedrooms,1 Bathroom,547 SQFT,"$2,500",,,No pets,43.64210350648361,-79.3964835794944,2024-03-19 04:59:19.228
DelRentals at The Well,Fashion District Apartments,"470 Front St W, Toronto, ON M5V 0V6",Toronto,Condo,1 Bedrooms,2 Bathrooms,631 SQFT,"$2,650",,,No pets,43.64210350648361,-79.3964835794944,2024-03-19 04:59:19.228
DelRentals at The Well,Fashion District Apartments,"470 Front St W, Toronto, ON M5V 0V6",Toronto,Condo,1 Bedrooms,1 Bathroom,598 SQFT,"$2,700",,,No pets,43.64210350648361,-79.3964835794944,2024-03-19 04:59:19.228
DelRentals at The Well,Fashion District Apartments,"470 Front St W, Toronto, ON M5V 0V6",Toronto,Condo,2 Bedrooms,2 Bathrooms,793 SQFT,"$3,400",,,No pets,43.64210350648361,-79.3964835794944,2024-03-19 04:59:19.228
DelRentals at The Well,Fashion District Apartments,"470 Front St W, Toronto, ON M5V 0V6",Toronto,Condo,2 Bedrooms,2 Bathrooms,809 SQFT,"$3,600",,,No pets,43.64210350648361,-79.3964835794944,2024-03-19 04:59:19.228
DelRentals at The Well,Fashion District Apartments,"470 Front St W, Toronto, ON M5V 0V6",Toronto,Condo,2 Bedrooms,2 Bathrooms,916 SQFT,"$3,900",,,No pets,43.64210350648361,-79.3964835794944,2024-03-19 04:59:19.228
DelRentals at The Well,Fashion District Apartments,"470 Front St W, Toronto, ON M5V 0V6",Toronto,Condo,2 Bedrooms,2 Bathrooms,916 SQFT,"$4,495",,,No pets,43.64210350648361,-79.3964835794944,2024-03-19 04:59:19.228
DelRentals at The Well,Fashion District Apartments,"470 Front St W, Toronto, ON M5V 0V6",Toronto,Condo,3 Bedrooms,3 Bathrooms,"1,288 SQFT","$5,400",,,No pets,43.64210350648361,-79.3964835794944,2024-03-19 04:59:19.228
DelRentals at The Well,Fashion District Apartments,"470 Front St W, Toronto, ON M5V 0V6",Toronto,Condo,3 Bedrooms,3 Bathrooms,"1,288 SQFT","$5,500",,,No pets,43.64210350648361,-79.3964835794944,2024-03-19 04:59:19.228
DelRentals at The Well,Fashion District Apartments,"470 Front St W, Toronto, ON M5V 0V6",Toronto,Condo,3 Bedrooms,3 Bathrooms,"1,288 SQFT","$6,950",,,No pets,43.64210350648361,-79.3964835794944,2024-03-19 04:59:19.228
650 Parliament Street Residences,Saint James Town Apartments,"650 Parliament St, Toronto, ON M4X 1R3",Toronto,Junior 1 Bedroom,1 Bedrooms,1 Bathroom,,"$2,000","Assigned Parking, Balcony, Hardwood Floor, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Wheelchair Accessible",Dogs & Cats,43.66982351147892,-79.37029549634444,2024-03-19 04:59:19.228
650 Parliament Street Residences,Saint James Town Apartments,"650 Parliament St, Toronto, ON M4X 1R3",Toronto,1 Bedroom,1 Bedrooms,1 Bathroom,660 SQFT,"$2,200","Assigned Parking, Balcony, Hardwood Floor, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Wheelchair Accessible",Dogs & Cats,43.66982351147892,-79.37029549634444,2024-03-19 04:59:19.228
650 Parliament Street Residences,Saint James Town Apartments,"650 Parliament St, Toronto, ON M4X 1R3",Toronto,2 Bedroom,2 Bedrooms,1 Bathroom,,"$2,700","Assigned Parking, Balcony, Hardwood Floor, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Wheelchair Accessible",Dogs & Cats,43.66982351147892,-79.37029549634444,2024-03-19 04:59:19.228
31,Flemingdon Park Apartments,"35 31-35 St. Dennis Drive, Toronto, ON M3C 1G9",Toronto,1 Bedroom,1 Bedrooms,1 Bathroom,705 SQFT,"$2,379—$2,434","Hardwood Floor, On Site Laundry","Elevator, On Site Laundry, Storage",No pets,43.71877255049253,-79.32937177620657,2024-03-19 04:59:19.228
31,Flemingdon Park Apartments,"35 31-35 St. Dennis Drive, Toronto, ON M3C 1G9",Toronto,2 Bedroom,2 Bedrooms,1 Bathroom,754 SQFT,"$2,810","Hardwood Floor, On Site Laundry","Elevator, On Site Laundry, Storage",No pets,43.71877255049253,-79.32937177620657,2024-03-19 04:59:19.228
2 Hill Heights Road,Stonegate ,"2 Hill Heights Rd, Toronto, ON M8Y 1Z1",Toronto,1bdrm,1 Bedrooms,1 Bathroom,630 SQFT,"$2,379—$2,561",On Site Laundry,On Site Laundry,No pets,43.638390623279655,-79.49425697646984,2024-03-19 04:59:19.228
2 Hill Heights Road,Stonegate ,"2 Hill Heights Rd, Toronto, ON M8Y 1Z1",Toronto,2bdrm,2 Bedrooms,1 Bathroom,929 SQFT,"$2,799—$2,983",On Site Laundry,On Site Laundry,No pets,43.638390623279655,-79.49425697646984,2024-03-19 04:59:19.228
65 Hillside Dr,Broadview North Apartments,"65A Hillside Dr, Toronto, ON M4K 2M3",Toronto,Studio,Studios,1 Bathroom,549 SQFT,"$2,111","Assigned Parking, Balcony, Dishwasher, Hardwood Floor",Onsite Management,No pets,43.68971053215519,-79.35636773847362,2024-03-19 04:59:19.228
65 Hillside Dr,Broadview North Apartments,"65A Hillside Dr, Toronto, ON M4K 2M3",Toronto,1 Bedroom,1 Bedrooms,1 Bathroom,655 SQFT,"$2,121—$2,181","Assigned Parking, Balcony, Dishwasher, Hardwood Floor",Onsite Management,No pets,43.68971053215519,-79.35636773847362,2024-03-19 04:59:19.228
Metropolitan Apartments,North Toronto Apartments,"2837 Yonge St, Toronto, ON M4N 0A7",Toronto,1bdrm,1 Bedrooms,1 Bathroom,356 SQFT,"$2,049—$2,099","Hardwood Floor, On Site Laundry","Fitness Center, On Site Laundry",Dogs & Cats,43.71980269456397,-79.40106968537198,2024-03-19 04:59:19.228
Metropolitan Apartments,North Toronto Apartments,"2837 Yonge St, Toronto, ON M4N 0A7",Toronto,2bdrm,2 Bedrooms,1 Bathroom,704 SQFT,"$2,599","Hardwood Floor, On Site Laundry","Fitness Center, On Site Laundry",Dogs & Cats,43.71980269456397,-79.40106968537198,2024-03-19 04:59:19.228
5,Humberwood Apartments,"5, Toronto, ON M9W None",Toronto,1 Bedroom,1 Bedrooms,1 Bathroom,667 SQFT,"$2,410—$2,476","Assigned Parking, Balcony, Dishwasher, Hardwood Floor, On Site Laundry","On Site Laundry, Outdoor Space",No pets,43.71856,-79.62002,2024-03-19 04:59:19.228
5,Humberwood Apartments,"5, Toronto, ON M9W None",Toronto,2 Bedroom,2 Bedrooms,1 Bathroom,865 SQFT,"$2,769—$2,783","Assigned Parking, Balcony, Dishwasher, Hardwood Floor, On Site Laundry","On Site Laundry, Outdoor Space",No pets,43.71856,-79.62002,2024-03-19 04:59:19.228
569 Broadview Ave,Riverdale Apartments,"569 Broadview Ave, Toronto, ON M4K 2N8",Toronto,Broadview Mansions at 569 Broadview & 9 Tennis,Studios,1 Bathroom,425 SQFT,"$2,099",,,Dogs & Cats,43.67235451416937,-79.3551384569186,2024-03-19 04:59:19.228
569 Broadview Ave,Riverdale Apartments,"569 Broadview Ave, Toronto, ON M4K 2N8",Toronto,Broadview Mansions at 569 Broadview & 9 Tennis,1 Bedrooms,1 Bathroom,582 SQFT,"$2,529",,,Dogs & Cats,43.67235451416937,-79.3551384569186,2024-03-19 04:59:19.228
200 Balliol St,Davisville Village Apartments,"200 Balliol St, Toronto, ON M4S 1C6",Toronto,Bachelor (Traditional Suite),Studios,1 Bathroom,465 SQFT,"$1,995","Balcony, Hardwood Floor","Controlled Access, Elevator, Onsite Management, Storage, Swimming Pool",Dogs & Cats,43.69873742376658,-79.3901362619924,2024-03-19 04:59:19.228
200 Balliol St,Davisville Village Apartments,"200 Balliol St, Toronto, ON M4S 1C6",Toronto,Jr. 1 Bedroom (Traditional Suite),1 Bedrooms,1 Bathroom,551 SQFT,"$2,200","Balcony, Hardwood Floor","Controlled Access, Elevator, Onsite Management, Storage, Swimming Pool",Dogs & Cats,43.69873742376658,-79.3901362619924,2024-03-19 04:59:19.228
200 Balliol St,Davisville Village Apartments,"200 Balliol St, Toronto, ON M4S 1C6",Toronto,1 Bedroom (Traditional Suite),1 Bedrooms,1 Bathroom,725 SQFT,"$2,370","Balcony, Hardwood Floor","Controlled Access, Elevator, Onsite Management, Storage, Swimming Pool",Dogs & Cats,43.69873742376658,-79.3901362619924,2024-03-19 04:59:19.228
200 Balliol St,Davisville Village Apartments,"200 Balliol St, Toronto, ON M4S 1C6",Toronto,1 Bedroom (Pailton Collection),1 Bedrooms,1 Bathroom,725 SQFT,"$2,450","Balcony, Hardwood Floor","Controlled Access, Elevator, Onsite Management, Storage, Swimming Pool",Dogs & Cats,43.69873742376658,-79.3901362619924,2024-03-19 04:59:19.228
200 Balliol St,Davisville Village Apartments,"200 Balliol St, Toronto, ON M4S 1C6",Toronto,2 Bedroom (Pailton Collection),2 Bedrooms,2 Bathrooms,"1,037 SQFT","$3,300","Balcony, Hardwood Floor","Controlled Access, Elevator, Onsite Management, Storage, Swimming Pool",Dogs & Cats,43.69873742376658,-79.3901362619924,2024-03-19 04:59:19.228
Junction Factory Apartments,Runnymede Apartments,"3385 Dundas St W, Toronto, ON M6S 0A7",Toronto,1 Bedroom | 1 Bathroom,1 Bedrooms,1 Bathroom,524 SQFT,"$2,395","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Business Center, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.665540133123365,-79.48383216551427,2024-03-19 04:59:19.228
Junction Factory Apartments,Runnymede Apartments,"3385 Dundas St W, Toronto, ON M6S 0A7",Toronto,2 Bedroom | 2 Bathroom,2 Bedrooms,2 Bathrooms,789 SQFT,"$3,225","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Business Center, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.665540133123365,-79.48383216551427,2024-03-19 04:59:19.228
1150 ,Cliffside Apartments,"1150/1200 Kingston Rd, Toronto, ON M1N None",Toronto,Studio,Studios,1 Bathroom,429 SQFT,"$1,965","Assigned Parking, Balcony, Dishwasher, Hardwood Floor, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management",No pets,43.71117,-79.24832,2024-03-19 04:59:19.228
1150 ,Cliffside Apartments,"1150/1200 Kingston Rd, Toronto, ON M1N None",Toronto,1bdrm,1 Bedrooms,1 Bathroom,621 SQFT,"$2,207—$2,249","Assigned Parking, Balcony, Dishwasher, Hardwood Floor, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management",No pets,43.71117,-79.24832,2024-03-19 04:59:19.228
100 Cosburn Ave,Broadview North Apartments,"100 Cosburn Ave, Toronto, ON M4K 2G7",Toronto,Studio,Studios,1 Bathroom,376 SQFT,"$1,943","Assigned Parking, Balcony, Dishwasher, Hardwood Floor, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management",No pets,43.68934494820666,-79.34946098300703,2024-03-19 04:59:19.228
100 Cosburn Ave,Broadview North Apartments,"100 Cosburn Ave, Toronto, ON M4K 2G7",Toronto,1 Bedroom,1 Bedrooms,1 Bathroom,603 SQFT,"$2,253—$2,361","Assigned Parking, Balcony, Dishwasher, Hardwood Floor, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management",No pets,43.68934494820666,-79.34946098300703,2024-03-19 04:59:19.228
100 Cosburn Ave,Broadview North Apartments,"100 Cosburn Ave, Toronto, ON M4K 2G7",Toronto,2 Bedroom,2 Bedrooms,1 Bathroom,847 SQFT,"$2,962","Assigned Parking, Balcony, Dishwasher, Hardwood Floor, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management",No pets,43.68934494820666,-79.34946098300703,2024-03-19 04:59:19.228
100 Gloucester Street,The Village Apartments,"100 Gloucester St, Toronto, ON M4Y 1M1",Toronto,Studio,Studios,1 Bathroom,418 SQFT,"$1,949—$2,038","Assigned Parking, Balcony, Dishwasher, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage",No pets,43.66779127908523,-79.37998493293112,2024-03-19 04:59:19.228
100 Gloucester Street,The Village Apartments,"100 Gloucester St, Toronto, ON M4Y 1M1",Toronto,1 Bedroom,1 Bedrooms,1 Bathroom,639 SQFT,"$2,529—$2,767","Assigned Parking, Balcony, Dishwasher, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage",No pets,43.66779127908523,-79.37998493293112,2024-03-19 04:59:19.228
105 Isabella Street,The Village Apartments,"105 Isabella St, Toronto, ON M4Y 1N9",Toronto,Studio,Studios,1 Bathroom,441 SQFT,"$1,961—$2,047","Assigned Parking, Balcony, Dishwasher, On Site Laundry, Oven","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage",No pets,43.66873601111317,-79.37978422622218,2024-03-19 04:59:19.228
105 Isabella Street,The Village Apartments,"105 Isabella St, Toronto, ON M4Y 1N9",Toronto,1 Bedroom,1 Bedrooms,1 Bathroom,662 SQFT,"$2,621—$2,707","Assigned Parking, Balcony, Dishwasher, On Site Laundry, Oven","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage",No pets,43.66873601111317,-79.37978422622218,2024-03-19 04:59:19.228
Kelvingrove Apartments,Leaside Apartments,"6 Airdrie Rd, Toronto, ON M4G 1L7",Toronto,1 Bedroom | 1 Bathroom,1 Bedrooms,1 Bathroom,600 SQFT,"$2,400","Air Conditioning, Hardwood Floor",Outdoor Space,No pets,43.69968253354301,-79.37258305926878,2024-03-19 04:59:19.228
Kelvingrove Apartments,Leaside Apartments,"6 Airdrie Rd, Toronto, ON M4G 1L7",Toronto,2 Bedroom | 1 Bathroom,2 Bedrooms,1 Bathroom,720 SQFT,"$2,850","Air Conditioning, Hardwood Floor",Outdoor Space,No pets,43.69968253354301,-79.37258305926878,2024-03-19 04:59:19.228
831 Kennedy Road,Ironview Apartments,"831 Kennedy Rd, Toronto, ON M1K 2E3",Toronto,831 Kennedy,1 Bedrooms,1 Bathroom,986 SQFT,"$2,699",Dishwasher,Elevator,Dogs & Cats,43.735718145061696,-79.26933397518793,2024-03-19 04:59:19.228
831 Kennedy Road,Ironview Apartments,"831 Kennedy Rd, Toronto, ON M1K 2E3",Toronto,831 Kennedy,2 Bedrooms,1 Bathroom,986 SQFT,"$2,699—$3,089",Dishwasher,Elevator,Dogs & Cats,43.735718145061696,-79.26933397518793,2024-03-19 04:59:19.228
